23355, Jhaaley Jholey Ombole,Jhaaley Jholey Ombole, Bengali,,,,,,,
20744, Ambrosia,Ambrosia, Chinese,,,,,,,
24895, Haldiram's, Error Code = 404,,,,,,,,
18420518, Frisky Bar and Lounge,Frisky Bar and Lounge, Continental, Mexican, Italian, North Indian, Chinese,,,
21255, Cafe Monte Carlo,Cafe Monte Carlo, Chinese, North Indian,,,,,,
25750, Golden Gate,Golden Sun, Chinese, Momos,,,,,,
18311141, Gelato Vinto,Gelato Vinto, Desserts, Ice Cream,,,,,,
18311153, Hindusthan Sweets,Hindusthan Sweets, Mishti,,,,,,,
20496, Spice Garden,Spice Garden, Chinese, North Indian,,,,,,
25224, Forever Yogurt, Error Code = 404,,,,,,,,
24466, Maniac,Maniac, Cafe, North Indian, Chinese,,,,,
18175645, Heshel Sutanuti,Heshel Sutanuti, Chinese, Continental, Fast Food, Desserts, Sandwich,,,
22814, Hotwich, Error Code = 404,,,,,,,,
20857, Fung Fa,Fung Fa, Chinese,,,,,,,
21337, Corner Cafe,Corner Cafe, Fast Food, Pizza, Beverages,,,,,
21613, Nutmeg - ITC Sonar,Nutmeg - ITC Sonar, Bakery, Desserts,,,,,,
18287246, Kung Pao, Error Code = 404,,,,,,,,
18377110, E Kitchen by Urban Feast,E Kitchen by Urban Feast, Bengali, Mughlai, North Indian, Chinese,,,,
24015, Kesarii, Error Code = 404,,,,,,,,
18377067, Ozi Social Club, Error Code = 404,,,,,,,,
18386790, Santa Delivers,Santa Delivers, North Indian, Chinese,,,,,,
18249179, Food Rocks Caf??,Food Rocks Café, Burger, American, Fast Food, North Indian, Lebanese,,,
18166895, Bhookkad Nookkad, Error Code = 404,,,,,,,,
18377083, Home Cooked - By Foodizen,Home Cooked - By Foodizen, North Indian, Chinese, Bengali,,,,,
25648, The Yellow Straw,The Yellow Straw, Beverages, Healthy Food, Fast Food, Juices,,,,
21487, Grill by the Pool - Taj Bengal,Grill by the Pool - Taj Bengal, Continental, North Indian,,,,,,
22875, Biscotti,Biscotti, Bakery,,,,,,,
18354602, Soul Cafe,Soul Cafe, Cafe, American, Italian, Continental,,,,
18368653, Noodle Oodle - The Last Metro,Noodle Oodle, Chinese, Asian,,,,,,
24585, Lucknow, Error Code = 404,,,,,,,,
20563, Zest Restora,Zest Restora, Chinese, North Indian, Biryani,,,,,
23916, Hot Flavours,Hot Flavours, Chinese,,,,,,,
18361655, Bakology,Bakology, Bakery, Desserts,,,,,,
21367, Virgose - HHI,Virgose - HHI, Chinese, Continental,,,,,,
18377102, The Tea Factory,The Tea Factory, Cafe,,,,,,,
25221, Confectioner's Touch, Error Code = 404,,,,,,,,
18259428, Ah Wong, Error Code = 404,,,,,,,,
21442, Mandarin Gourmet,Mandarin Gourmet, Chinese, Tibetan,,,,,,
23633, Shiv Sai Snacks Bar,Shiv Sai Snacks Bar, South Indian,,,,,,,
23631, Rasui,Rasui, Chinese, North Indian,,,,,,
23462, Nu Cascade,Nu Cascade, Chinese,,,,,,,
25063, China Town,China Town, Chinese, North Indian,,,,,,
21436, Lords Restaurant,Lords Restaurant, ,,,,,,,
22183, Neil's Kitchen,Neil's Kitchen, Street Food, Afghani, North Indian, Chinese, Mughlai, Rolls, Indian, Kebab
24087, Jai Jawan Stall,Jai Jawan Stall, North Indian, Chinese,,,,,,
23461, Annapurna,Annapurna, Mishti,,,,,,,
22059, ALA CARTE, Error Code = 404,,,,,,,,
18361836, Daakar House, Error Code = 404,,,,,,,,
24772, Noodles & Live Pasta,Noodles & Live Pasta, Fast Food,,,,,,,
18224064, Royal Cafe, Error Code = 404,,,,,,,,
22378, Mini Box,Mini Box, Street Food,,,,,,,
22915, Jugal's,Jugal's, Bengali, Street Food, Mishti,,,,,
18431075, Daawat-e-ishq, Error Code = 404,,,,,,,,
21051, Kera South Indian,Kera South Indian, South Indian, North Indian,,,,,,
18217477, Food Plaza, Error Code = 404,,,,,,,,
25627, Momo Mania, Error Code = 404,,,,,,,,
18272560, Turning Point, Error Code = 404,,,,,,,,
23243, Shourav's,Shourav's, Chinese,,,,,,,
18143276, Chitto Babur Dokan,Chitto Babur Dokan, North Indian, Street Food,,,,,,
22624, Legacy of China,Legacy of China, Chinese, Street Food, Rolls,,,,,
18420376, The Baker's Box,The Baker's Box, Continental, Desserts, Chinese, Bakery,,,,
18259473, Sylph Chocolates,Sylph Chocolates, Bakery, Desserts,,,,,,
18354578, Smokeat,Smokeat, Cafe, Continental, Italian,,,,,
18249162, Hungry Hippo,Hungry Hippo, Fast Food, Beverages,,,,,,
22439, Urban Edge,Urban Edge, North Indian, Chinese, Continental,,,,,
23302, Gangotri,Gangotri, South Indian, Chinese, North Indian,,,,,
18420410, Creme Cabana,Creme Cabana, Cafe, Italian, Continental,,,,,
21466, Nesha's Kitchen,Nesha's Kitchen, North Indian, Chinese,,,,,,
23878, Moments,Moments, North Indian, Mughlai, Chinese,,,,,
23182, Silver Spoon,Silver Spoon, Chinese, North Indian, Fast Food, Rolls,,,,
24755, Panch Bhog,Panch Bhog, Mishti,,,,,,,
25432, Haji Shaheb,Haji Shaheb, North Indian, Street Food, Rolls,,,,,
24085, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
18224075, Saldanha Bakery,Saldanha Bakery, Bakery, Desserts,,,,,,
22333, Dreamland Restaurant & Bar,Dreamland Restaurant & Bar, North Indian, Mughlai, Bengali, Chinese,,,,
21991, Shah's Kitchen,Shah's Kitchen, North Indian,,,,,,,
25154, Arambagh's Chicken,Arambagh's Chicken, Fast Food, Raw Meats,,,,,,
25181, Wah Punjab,Wah Punjab, North Indian, Chinese, Street Food,,,,,
21814, Republic Of Chicken,Republic Of Chicken, Raw Meats, Biryani, Wraps, Fast Food, Mughlai,,,
25519, Turban Singh Da Dhaba,Turban Singh Da Dhaba, Street Food, Afghani, Biryani, North Indian, Mughlai, Indian, Kebab, Awadhi
25055, Ruchika Restaurant,Ruchika Restaurant, North Indian, Chinese,,,,,,
18166891, Ume's kitchen,Ume's kitchen, Bakery, Desserts,,,,,,
22925, Dilruba Restaurant,Dilruba Restaurant, Chinese,,,,,,,
18398874, Bikharam Chandmal, Error Code = 404,,,,,,,,
22787, China Town,China Town, Chinese,,,,,,,
22574, Bhooter Raja Dilo Bar, Error Code = 404,,,,,,,,
24792, Annapurna Sweets,Annapurna Sweets, Mishti,,,,,,,
18343741, Grab N Go, Error Code = 404,,,,,,,,
21512, Nosh - Park Prime,Nosh - Park Prime, Cafe, Italian, Mexican, Thai, Fast Food,,,
18017633, H Street Baker,H Street Baker, Bakery,,,,,,,
24869, Shanghai Street, Error Code = 404,,,,,,,,
23896, Sharma Snacks,Sharma Snacks, Street Food, Fast Food, Beverages, Desserts,,,,
25415, Sharma Snacks,Sharma Snacks, Street Food,,,,,,,
21333, Hot Tray,Hot Tray, Chinese, North Indian,,,,,,
22642, Bridge View,Bridge View, Chinese, North Indian,,,,,,
21774, Trincas Ming Room,Trincas Ming Room, Chinese,,,,,,,
22015, Dhaka Biriyani House & Restaurant,Dhaka Biriyani House & Restaurant, Biryani, North Indian,,,,,,
21338, Red Carpet,Red Carpet, North Indian, Chinese,,,,,,
18404203, Red Panda,Red Panda, Asian, Chinese, Thai, Japanese,,,,
25157, Upper Crust,Upper Crust, Bakery, Desserts, Fast Food,,,,,
21886, Sufia,Sufia, Mughlai,,,,,,,
18198680, Black Lounge Bar - Aauris, Error Code = 404,,,,,,,,
23317, Garden Cafe, Error Code = 404,,,,,,,,
24635, Rooster Delights, Error Code = 404,,,,,,,,
20618, Stun the Sun,Stun The Sun, Chinese, Italian, Mexican, Continental,,,,
18368692, Copper Wok, Error Code = 404,,,,,,,,
22631, Shimla Biryani,Shimla Biryani, Biryani, North Indian,,,,,,
25119, Skyline Confectioners,Skyline Confectioners, Bakery, Desserts, Fast Food,,,,,
18388748, Ice Ninja, Error Code = 404,,,,,,,,
18217462, Aalishan Restaurant,Aalishan Restaurant, North Indian, Fast Food,,,,,,
24638, Golden Phoenix Chinese,Golden Phoenix Chinese, Chinese,,,,,,,
21846, Red Bamboo Shoot Restaurant,Red Bamboo Shoot Restaurant, Chinese, Tibetan, Momos,,,,,
18447220, Bagchi's, Error Code = 404,,,,,,,,
21397, The Flavours,The Flavours, North Indian, Chinese,,,,,,
21734, Spicy Treat,Spicy Treat, Chinese, Thai,,,,,,
25653, Royal Chow,Royal Chow, Chinese, Lebanese, Biryani, Mughlai,,,,
23521, Bandana Chat Centre,Bandana Chat Centre, Street Food, Chinese,,,,,,
23892, Food Stop,Food Stop, North Indian, Chinese,,,,,,
23833, Capsicum Fast Food Centre,Capsicum Fast Food Centre, Fast Food, North Indian, South Indian,,,,,
18338092, Biryani Box,Biryani Box, Biryani,,,,,,,
22507, Moghal Empire, Error Code = 404,,,,,,,,
18281727, The Arab Knights,The Arab Knights, Mediterranean, Biryani, North Indian, Chinese, Mughlai, Lebanese, Indian,
18307073, Hungry Monk, Error Code = 404,,,,,,,,
18017607, Slice Of Heaven, Error Code = 404,,,,,,,,
25454, Ghosh Brothers,Ghosh Brothers, Mishti,,,,,,,
23194, Sharma Sweets & Snacks,Sharma Sweets & Snacks, Street Food, Mishti,,,,,,
18368656, Have More,Have More, Lucknowi, Beverages, Chinese, Kashmiri, Hyderabadi, Mughlai,,
18259432, Panna Sweets,Panna Sweets, Mishti,,,,,,,
20292, Kim Lawn,Kim Lawn, Chinese, North Indian, Fast Food,,,,,
18166897, Sukno Lanka,Sukno Lanka, North Indian, South Indian, Chinese,,,,,
18198651, The Green View Club,The Green View Club, North Indian, Chinese, Mughlai,,,,,
18219199, Roll Onn, Error Code = 404,,,,,,,,
25206, Chinese Cafe,Chinese Cafe, Chinese,,,,,,,
18325237, Papilli,Papilli, Pizza, Burger, Italian, Fast Food,,,,
24488, Ambrosia Restaurant,Ambrosia Restaurant, North Indian, Chinese, Mughlai,,,,,
18107874, Sankar's Fry,Sankar's Fry, Street Food,,,,,,,
22463, Chaplin Chinese Restaurant,Chaplin Chinese Restaurant, Chinese, North Indian, Fast Food,,,,,
24805, Mystic Yoga Cafe, Error Code = 404,,,,,,,,
24637, Baboorchi,Baboorchi, North Indian, Fast Food,,,,,,
18368681, Kaos, Error Code = 404,,,,,,,,
21586, Paramparaa,Paramparaa, Seafood, Fast Food, North Indian, Chinese, Finger Food, Indian,,
24851, Amriti,Amriti, Mishti,,,,,,,
22817, Not Just Dosas, Error Code = 404,,,,,,,,
24692, Seedz Beanz N Aroma, Error Code = 404,,,,,,,,
22812, Chaat Bazaar, Error Code = 404,,,,,,,,
18143255, Sector 5 Restro,Sector 5 Restro, Chinese, North Indian,,,,,,
24419, Nasta,Nasta, Street Food,,,,,,,
17945184, Goli Vada Pav, Error Code = 404,,,,,,,,
23897, Treats,Treats, North Indian, Chinese,,,,,,
21614, The Bakery - Hyatt Regency,The Bakery - Hyatt Regency, Bakery, Desserts,,,,,,
18368654, Foodiepedia, Error Code = 404,,,,,,,,
21821, Prity's Kitchen,Prity's Kitchen, Chinese, North Indian,,,,,,
23397, Sharma Brothers,Sharma Brothers, Street Food,,,,,,,
18213973, Opt In,Opt In, North Indian, Chinese,,,,,,
25229, New Flavours, Error Code = 404,,,,,,,,
24439, Grill Mates,Grill Mates, North Indian,,,,,,,
18361664, Al Afsha, Error Code = 404,,,,,,,,
25535, Kocoa Mania,Kocoa Mania, Bakery, Desserts,,,,,,
24698, The Saffron,The Saffron, Chinese, North Indian,,,,,,
22857, Machhranga,Machhranga, Chinese, North Indian,,,,,,
17983790, DUM, Error Code = 404,,,,,,,,
25390, Old China,Old China, Chinese, Momos,,,,,,
20783, Raj Veggie Point,Raj Veggie Point, South Indian, Street Food, Italian,,,,,
18143231, Signaturre By The Sugarr & Spice,Signaturre By The Sugarr & Spice, Chinese, Continental, North Indian,,,,,
23809, Swirl - The Gateway Hotel,Swirl - The Gateway Hotel, Finger Food,,,,,,,
18143234, Sodepur Inn,Sodepur Inn, North Indian, Bengali, Chinese,,,,,
25557, The Gourmet Club,The Gourmet Club, North Indian, Chinese, Biryani,,,,,
20917, Blues,Blues, North Indian, Chinese,,,,,,
24684, Chopstick,Chopstick, Chinese,,,,,,,
25701, The Casserole, Error Code = 404,,,,,,,,
23976, Swadhin Bharat Hindu Hotel,Swadhin Bharat Hindu Hotel, Bengali,,,,,,,
18162692, Stun The Sun, Error Code = 404,,,,,,,,
21174, Biryani House, Error Code = 404,,,,,,,,
22430, V3, Error Code = 404,,,,,,,,
21993, Mehak-e-Punjab, Error Code = 404,,,,,,,,
22802, Shibuji,Shibuji, Beverages,,,,,,,
23960, Anandamayee Sweets,Anandamayee Sweets, Mishti,,,,,,,
18354576, Kung Pao,Kung Pao, Chinese, Thai,,,,,,
25693, The Howrah Bridge, Error Code = 404,,,,,,,,
22068, Raksahb,Raksahb, Chinese, Biryani, North Indian, Bengali, Indian, Kebab, Thai,
22752, The Orient - Ffort Raichak,The Orient - Ffort Raichak, Japanese, Thai, Chinese,,,,,
24553, Ajanta,Ajanta, North Indian, Chinese,,,,,,
24381, Hotel Ubique,Hotel Ubique, North Indian, Chinese,,,,,,
18198668, Shibani Sweets,Shibani Sweets, Mishti,,,,,,,
22098, Aahar Restaurant,Aahar Restaurant, Chinese, North Indian, Bengali,,,,,
22231, Raj Darbar,Raj Darbar, North Indian, Chinese,,,,,,
24507, Crest - Hotel Crestwood,Crest, North Indian, Chinese,,,,,,
18166937, Bangasree Misthana Bhandar,Bangasree Misthana Bhandar, Mishti,,,,,,,
25526, Cheers,Cheers, Fast Food,,,,,,,
24549, Sree Krishna Sweets,Sree Krishna Sweets, Street Food, Mishti,,,,,,
18270225, Fyoom,Fyoom, Continental,,,,,,,
21860, Iinferno Lounge Bar - Park Prime,Iinferno Lounge Bar - Park Prime, Italian, Chinese, North Indian, Mediterranean,,,,
22127, Aroma,Aroma, Chinese,,,,,,,
23699, Hope Cafe,Hope Cafe, North Indian, Chinese, Italian,,,,,
21968, Garden Cafe Takeaway,Garden Cafe Takeaway, South Indian, Fast Food,,,,,,
22965, Mithai,Mithai, Mishti,,,,,,,
17983794, As U Like It,As U Like It, Bakery, Desserts,,,,,,
20670, Kamal's Veg Restaurant,Kamal's Veg Restaurant, North Indian, Fast Food, Chinese,,,,,
24033, Street Cafe,Street Cafe, Fast Food, Pizza, Sandwich, Burger,,,,
18259426, Aryan Restaurant & Caterer,Aryan Restaurant & Caterer, Mughlai, Chinese, North Indian,,,,,
21160, The Four Leaves, Error Code = 404,,,,,,,,
18391595, Chocoholics, Error Code = 404,,,,,,,,
24983, Jugal's,Jugal's, Bengali, Street Food, Mishti,,,,,
23154, Banjara,Banjara, Chinese,,,,,,,
20860, La Dolce Vita,Speak Easy, North Indian, Continental, Finger Food,,,,,
21486, New Rangeela Dhaba,New Rangeela Dhaba, North Indian, Chinese, Momos,,,,,
18259425, Wokching,Wokching, Chinese, Momos,,,,,,
25732, Blossom, Error Code = 404,,,,,,,,
24373, Hangla's, Error Code = 404,,,,,,,,
24979, Comesum,Comesum, North Indian, Chinese,,,,,,
22110, Stop Over,Stop Over, Fast Food,,,,,,,
24196, Orchid Hotel & Restaurant, Error Code = 404,,,,,,,,
24000, Buns N Chicken,Buns N Chicken, Fast Food,,,,,,,
18414402, Nawazee,Nawazee, North Indian,,,,,,,
18377101, Kandy Crush Reloaded,Kandy Crush Reloaded, Ice Cream, Desserts,,,,,,
23049, New Saurashtra Nimki House,New Saurashtra Nimki House, Desserts, Street Food,,,,,,
21989, Subal's,Subal's, Chinese, Momos,,,,,,
24903, Mum's Kitchen,Mum's Kitchen, North Indian, Chinese,,,,,,
18354574, Wild West Tavern,Wild West Tavern, Mexican, American,,,,,,
18198689, Green Cafe, Error Code = 404,,,,,,,,
23922, Laltu's Golbari,Laltu's Golbari, North Indian, Chinese,,,,,,
20943, The Bar - Hyatt Regency,The Bar - Hyatt Regency, Finger Food,,,,,,,
24291, Gupta's,Gupta's, North Indian, Chinese,,,,,,
24443, Zucker Amor,Zucker Amor, Bakery,,,,,,,
20876, Dash of This Dash of That,Dash of This Dash of That, Singaporean, Malaysian, Chinese, Mughlai, Indonesian,,,
22614, Renuka Snacks,Renuka Snacks, Chinese, North Indian,,,,,,
24416, Tufaani Biryani,Tufaani Biryani, Biryani, Street Food,,,,,,
21434, North Star Restaurant & Bar,North Star Restaurant & Bar, North Indian, Fast Food,,,,,,
18360309, Jalajoga,Jalajoga Mishti, Street Food, Mishti,,,,,,
20779, Fillers,Fillers, Fast Food, Pizza,,,,,,
18386440, The Rooftop Dhaba,The Rooftop Dhaba, Mughlai, North Indian, Chinese,,,,,
22161, Evergreen,Evergreen, Chinese,,,,,,,
18198657, Baked & Fried, Error Code = 404,,,,,,,,
24202, Red Costa, Error Code = 404,,,,,,,,
18270257, Chennai Xpress,Chennai Xpress, Beverages, South Indian, Desserts,,,,,
18259466, Cook My Wish, Error Code = 404,,,,,,,,
23326, Makhan Lal Das & Sons,Makhan Lal Das & Sons, Mishti,,,,,,,
22815, The Juice Bar, Error Code = 404,,,,,,,,
22409, K. C. Das Grandson,K. C. Das Grandson, Street Food, Mishti,,,,,,
22448, Rupa Restaurant,Rupa Restaurant, North Indian, Bengali,,,,,,
20694, New Bhukhara, Error Code = 404,,,,,,,,
22063, Snow Balls,Snow Balls, Desserts,,,,,,,
22532, Khaza Biryani House,Khaza Biryani House, Biryani,,,,,,,
20283, Kasan - The Flavours Of India,Kasan - The Flavours Of India, North Indian, Chinese,,,,,,
18386974, Punjabi Food Junction,Punjabi Food Junction, Chinese, Mughlai, North Indian,,,,,
25643, Sweta's Bake,Sweta's Bake, Bakery, Desserts,,,,,,
23750, Dan Din's,Dan Din's, Chinese, North Indian,,,,,,
22017, Zaika,Zaika, Chinese, North Indian,,,,,,
25529, Hidden Dragon,Hidden Dragon, Chinese, Thai, North Indian,,,,,
22603, HNS Food Corner,HNS Food Corner, Chinese, Fast Food, North Indian, Rolls,,,,
20522, Tangra Kaizen,RR KAIZEN, North Indian,,,,,,,
18213978, Homemade Delights,Homemade Delights, Bengali,,,,,,,
18361668, Fantastic Food Story,Fantastic Food Story, North Indian,,,,,,,
21544, Ovenfresh - Kenilworth Hotels,Ovenfresh - Kenilworth Hotel, Bakery, Desserts, Fast Food,,,,,
18343767, Chaos,M M Fast Food Center, Chinese, Fast Food,,,,,,
21848, Krish's,Krish's, Chinese, Momos,,,,,,
21492, Canton Too, Error Code = 404,,,,,,,,
22582, Subho Chinese Hut,Subho Chinese Hut, Chinese,,,,,,,
18213956, Dhaka Biriyani House,Dhaka Biriyani House, Biryani, North Indian,,,,,,
22955, Dwarik Grandsons,Dwarik Grandsons, Mishti,,,,,,,
23588, Raya Bar & Lounge By Pipal Tree,Raya Bar & Lounge By Pipal Tree, Continental, North Indian, Chinese,,,,,
21179, ACS Chinese Flavour,ACS Chinese Flavour, Chinese,,,,,,,
23963, Yum Tum,Yum Tum, Fast Food, Street Food, Momos,,,,,
18213969, Maa Trinayani Restaurant,Maa Trinayani Restaurant, Chinese, Mughlai, Indian,,,,,
24464, The Oriental Express- HHI,The Oriental Express- HHI, Chinese, Japanese, Thai, Asian,,,,
20246, Hi Hat Restaurant,Hi Hat Restaurant, Chinese, North Indian,,,,,,
22013, Dicky's Restaurant,Dicky's Restaurant, Chinese,,,,,,,
21748, Tutu's Hut,Tutu's Hut, Chinese, Tibetan, Burmese, Momos,,,,
24417, Juices & More,Juices & More, Beverages, Juices,,,,,,
24674, Hedua Chat,Hedua Chat, Street Food,,,,,,,
25575, Red Carpet, Error Code = 404,,,,,,,,
18326430, Fumee - The Adda Hub, Error Code = 404,,,,,,,,
25688, High Street Bar - Hotel Celesta,High Street Bar, Continental, North Indian, Chinese,,,,,
20655, Lazzat,Lazzat, Chinese, North Indian,,,,,,
18134919, Bonn Tonn Bakery,Bonn Tonn Bakery, Bakery, Desserts,,,,,,
20615, Open Oven,Open Oven, Bakery, Desserts, Fast Food,,,,,
20794, Sapphire Restaurant,D Sapphire Restaurant, Chinese, North Indian, Momos,,,,,
24961, Chhappan Bhog,Chhappan Bhog, Mishti,,,,,,,
25386, The Shack,The Shack, Fast Food, Burger,,,,,,
18070806, Momo Hut,Momo Hut, Chinese, Tibetan, Momos,,,,,
23159, Cafe Valley,Cafe Valley, Cafe, Fast Food,,,,,,
22478, Simply Corn,Simply Corn, Fast Food,,,,,,,
18431477, The Bake Lab,The Bake Lab, Bakery, Desserts,,,,,,
18224036, Tarang Take Away,Tarang Take Away, North Indian, Chinese, Momos,,,,,
23308, Pleasure Hut,Pleasure Hut, North Indian, Chinese,,,,,,
20793, Radhuni Restaurant,Radhuni Restaurant, Bengali, North Indian,,,,,,
21250, New Little Chef,New Little Chef, Chinese, North Indian, Rolls,,,,,
18143240, Bestaste Momo, Error Code = 404,,,,,,,,
23451, Zion Lounge,Zion Lounge, Fast Food, Chinese,,,,,,
22767, Sip N Bites,Sip N Bites, Biryani, Chinese, Fast Food, North Indian, Rolls, Mughlai,,
25614, Haze,Haze, Fast Food, Mediterranean, Thai,,,,,
21077, Kohinoor Restaurant, Error Code = 404,,,,,,,,
24300, In Good Taste by Craft Factory,In Good Taste by Craft Factory, Bakery, Desserts,,,,,,
24029, Haji Ali, Error Code = 404,,,,,,,,
24499, Veg Adda, Error Code = 404,,,,,,,,
25527, Chipootli,Chipootli, Chinese, North Indian,,,,,,
25489, Baishakhi,Baishakhi, North Indian, Bengali, Chinese,,,,,
21305, The Anchorage Bar - The Floatel Hotel,The Anchorage Bar - The Floatel Hotel, Finger Food,,,,,,,
22037, Manthan Restaurant,Manthan Restaurant, North Indian, Mughlai, Chinese,,,,,
22083, Jadab Chandra Das,Jadab Chandra Das, Mishti,,,,,,,
24746, Santosh Sweets,Santosh Sweets, Mishti,,,,,,,
22831, Silver Chimney,Silver Chimney, Chinese, North Indian,,,,,,
18166932, Foodistan, Error Code = 404,,,,,,,,
22889, Tasty Restaurant,Tasty Restaurant, Chinese,,,,,,,
22970, Drishti,Drishti, North Indian, Chinese,,,,,,
22052, Limelight Restaurant & Bar,Limelight Restaurant & Bar, North Indian, Chinese, Continental,,,,,
24209, The Biryani Hut & Restaurant,The Biryani Hut & Restaurant, Biryani, Chinese,,,,,,
25471, Veg Dhaba,Veg Dhaba, North Indian, Chinese,,,,,,
24510, Kamala Sweets,Kamala Sweets, Mishti,,,,,,,
18287250, Khichdi Khichri,Khichdi Khichri, Healthy Food,,,,,,,
24413, Panchabanjon, Error Code = 404,,,,,,,,
18377094, New Paul Dhaba,New Paul Dhaba, Chinese, North Indian,,,,,,
18198656, Hindusthan Sweets,Hindusthan Sweets, Mishti,,,,,,,
24940, Jai Jawan Stall,Jai Jawan Stall, North Indian, Biryani, Rolls, Chinese,,,,
18308123, Dragon Shack,Dragon Shack, Tibetan, Chinese,,,,,,
25440, Friends and Fries,Friends and Fries, Chinese, Momos,,,,,,
24167, Parama Roll Corner,Parama Roll Corner, Fast Food, Rolls,,,,,,
24535, Sen Mahasaya,Sen Mahasay, Mishti,,,,,,,
24140, Apu's Kitchen,Apu's Kitchen, Chinese, North Indian, Mughlai, Rolls,,,,
24211, Silver Spoon Club,Silver Spoon Club, North Indian, Chinese, Bengali, Mughlai,,,,
20709, Kim Ling,Kim Ling, Chinese, Seafood,,,,,,
18270221, Yule Tea Lounge,Yule Tea Lounge, Cafe,,,,,,,
24516, Silver Moon,Silver Moon, Chinese, North Indian,,,,,,
18386805, Loon Fung,Loon Fung, Chinese, Thai,,,,,,
21670, Sethi Hotel,Sethi Hotel, North Indian, Chinese, Fast Food,,,,,
23918, Lunch Stopper,Lunch Stopper, North Indian, Chinese,,,,,,
22730, Raj Darbar,Raj Darbar, North Indian,,,,,,,
22500, Drive In Snacks Bar,Drive In Snacks Bar, North Indian, South Indian, Fast Food, Chinese, Italian,,,
21940, Dhaka Sahi Biryani House, Error Code = 404,,,,,,,,
20412, Prince Restaurant,Prince Restaurant, Bengali, North Indian,,,,,,
21847, New Mayur,New Mayur, Chinese,,,,,,,
23870, Raj Hotel & Restaurant,Raj Hotel & Restaurant, North Indian, Chinese, Fast Food, Rolls,,,,
23195, Ashoka Bar & Restaurant,Ashoka Bar & Restaurant, North Indian, Mughlai, Chinese,,,,,
20029, Ashirbad, Error Code = 404,,,,,,,,
22567, Dhaka Biryani House,Dhaka Biryani House, Biryani,,,,,,,
24853, The Little Cake Palace, Error Code = 404,,,,,,,,
23132, M/S Samrat Restaurant,M/S Samrat Restaurant, Chinese, North Indian,,,,,,
24719, Sharma Sweets,Sharma Sweets, Mishti,,,,,,,
18125591, Ajooba Biryani Junction,Ajooba Biryani centre, Biryani, North Indian, Mughlai, Indian,,,,
18398868, Vaango,Vaango, South Indian,,,,,,,
18281717, Aqua Java Zasu,Aqua Java Zasu, Italian, Mexican,,,,,,
20685, Cozy Nook,Cozy Nook, Chinese, Tibetan,,,,,,
25044, The Creations,The Creations, Bakery,,,,,,,
25475, New Punjabi Hindu Hotel,New Punjabi Hotel, Beverages, Chinese, Biryani, Kebab, Desserts, North Indian,,
18244432, Ghare Baire,Ghare Baire, Bengali, Bangladeshi,,,,,,
25040, A1 Haji Fast Food Centre,A1 Haji Fast Food Centre, Biryani, Street Food,,,,,,
18214522, Mobina's Kitchen,Mobina's Kitchen, Chinese, North Indian,,,,,,
20611, Bedwin,Bedwin, Biryani, Chinese, Indian, Fast Food, Hyderabadi, North Indian, Rolls, Kebab
22486, Foodiex,Foodiex, Chinese, South Indian,,,,,,
25613, Deli - The Gateway Hotel,Deli - The Gateway Hotel, Bakery, Desserts, Cafe,,,,,
18377073, Babumoshai Restaurant,Babumoshai Restaurant, Bengali, North Indian, Chinese,,,,,
20810, Sheesh Mahal,Sheesh Mahal, Biryani, North Indian, Chinese,,,,,
24246, Baked Fresh,Baked Fresh, Desserts,,,,,,,
23829, More Gossip,More Gossip, North Indian, Chinese,,,,,,
22813, Hooked on Pasta, Error Code = 404,,,,,,,,
18265431, Spencer Patisserie,Spencer Patisserie, Bakery, Desserts,,,,,,
23174, Nik's The Momolicious,Nik's The Momolicious, Fast Food, Momos,,,,,,
25601, Hunk Hurry, Error Code = 404,,,,,,,,
25530, Flavour's,Flavour's, North Indian,,,,,,,
21674, Aalamir,Aalamir, Chinese, North Indian, Indian,,,,,
22861, Nivedan,Nivedan, Chinese, North Indian,,,,,,
22883, Public Fast Food Centre,Public Fast Food Centre, Street Food, North Indian, Rolls,,,,,
23316, Garden Cafe,Garden Cafe, South Indian, Fast Food, Pizza,,,,,
18259474, Royal Chef,Royal Chef, Chinese, North Indian,,,,,,
21416, Rath,Rath, Chinese, North Indian,,,,,,
24364, Bijoli Grill,Bijoli Grill, Bengali,,,,,,,
22483, La Donna,La Donna, North Indian, Chinese,,,,,,
22892, Food Carnival,Food Carnival, North Indian, Street Food,,,,,,
24717, Surendra Sweets,Surendra Sweets, Mishti,,,,,,,
24723, Energy, Error Code = 404,,,,,,,,
23135, Tripatimahal,Tripatimahal, Mishti,,,,,,,
18311127, Icy Fusion,Icy Fusion, Ice Cream, Desserts,,,,,,
22051, Annapurna,Annapurna, Chinese, South Indian,,,,,,
18376123, The Park Terrace Restaurant,The Park Terrace Restaurant, Bengali, Biryani, Chinese, Beverages, North Indian, Rolls, Desserts,
22611, Rajasthan Guest House,Rajasthan Guest House, Rajasthani, North Indian,,,,,,
22705, Blossom Food Plaza,Blossom Food Plaza, North Indian, Chinese,,,,,,
18414398, Buddha Smile, Error Code = 404,,,,,,,,
18354612, Liqua  - Rooftop Poolside Bar,Liqua  - Rooftop Poolside Bar, North Indian, Continental, Italian,,,,,
21404, Dahuk, Error Code = 404,,,,,,,,
17983778, Annapurna Hotel,Annapurna Hotel, North Indian, Chinese,,,,,,
